order_number,customer_key,product_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO69817,14434,102,2013-11-01,2013-11-08,2013-11-13,5,1,5
SO69819,13648,102,2013-11-01,2013-11-08,2013-11-13,5,1,5
SO69842,16825,108,2013-11-01,2013-11-08,2013-11-13,35,1,35
SO69861,17426,102,2013-11-01,2013-11-08,2013-11-13,5,1,5
SO69861,17426,108,2013-11-01,2013-11-08,2013-11-13,35,1,35
SO69907,880,108,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO69929,16541,102,2013-11-02,2013-11-09,2013-11-14,5,1,5
SO69929,16541,108,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO69930,4392,102,2013-11-02,2013-11-09,2013-11-14,5,1,5
SO69985,2234,139,2013-11-03,2013-11-10,2013-11-15,2295,1,2295
SO70002,10710,108,2013-11-03,2013-11-10,2013-11-15,35,1,35
SO67438,2989,102,2013-09-30,2013-10-07,2013-10-12,5,1,5
SO67438,2989,108,2013-09-30,2013-10-07,2013-10-12,35,1,35
SO67455,3004,127,2013-09-30,2013-10-07,2013-10-12,540,1,540
SO67473,12228,102,2013-09-30,2013-10-07,2013-10-12,5,1,5
SO67478,432,102,2013-09-30,2013-10-07,2013-10-12,5,1,5
SO67543,8855,102,2013-10-01,2013-10-08,2013-10-13,5,1,5
SO67594,12813,108,2013-10-02,2013-10-09,2013-10-14,35,1,35
SO67600,7766,188,2013-10-02,2013-10-09,2013-10-14,50,1,50
SO67228,6439,102,2013-09-28,2013-10-05,2013-10-10,5,1,5
SO72645,103,102,2013-12-09,2013-12-16,2013-12-21,5,1,5
SO72658,10834,139,2013-12-09,2013-12-16,2013-12-21,2295,1,2295
SO72680,13576,102,2013-12-09,2013-12-16,2013-12-21,5,1,5
SO72699,16900,163,2013-12-09,2013-12-16,2013-12-21,742,1,742
SO72746,10281,102,2013-12-10,2013-12-17,2013-12-22,5,1,5
SO72807,9698,102,2013-12-11,2013-12-18,2013-12-23,5,1,5
SO72883,1159,102,2013-12-12,2013-12-19,2013-12-24,5,1,5
SO72883,1159,108,2013-12-12,2013-12-19,2013-12-24,35,1,35
SO72915,7339,102,2013-12-12,2013-12-19,2013-12-24,5,1,5
SO72968,11818,102,2013-12-13,2013-12-20,2013-12-25,5,1,5
SO72968,11818,108,2013-12-13,2013-12-20,2013-12-25,35,1,35
SO47493,17570,139,2012-03-07,2012-03-14,2012-03-19,2049,1,2049
SO47733,2462,151,2012-03-30,2012-04-06,2012-04-11,2182,1,2182
SO47779,5270,151,2012-04-06,2012-04-13,2012-04-18,2182,1,2182
SO47848,15329,139,2012-04-15,2012-04-22,2012-04-27,2049,1,2049
SO48163,11855,151,2012-05-11,2012-05-18,2012-05-23,2182,1,2182
SO48491,2127,139,2012-06-07,2012-06-14,2012-06-19,2049,1,2049
SO48549,3947,151,2012-06-12,2012-06-19,2012-06-24,2182,1,2182
SO48562,6086,151,2012-06-13,2012-06-20,2012-06-25,2182,1,2182
SO48608,15645,139,2012-06-17,2012-06-24,2012-06-29,2049,1,2049
SO48613,3966,151,2012-06-18,2012-06-25,2012-06-30,2182,1,2182
SO48677,1392,139,2012-06-24,2012-07-01,2012-07-06,2049,1,2049
SO69671,186,108,2013-10-30,2013-11-06,2013-11-11,35,1,35
SO69713,10700,102,2013-10-30,2013-11-06,2013-11-11,5,1,5
SO69724,18102,102,2013-10-31,2013-11-07,2013-11-12,5,1,5
SO69760,1325,188,2013-10-31,2013-11-07,2013-11-12,50,1,50
SO69766,7358,139,2013-10-31,2013-11-07,2013-11-12,2295,1,2295
SO69766,7358,102,2013-10-31,2013-11-07,2013-11-12,5,1,5
SO69785,12707,148,2013-10-31,2013-11-07,2013-11-12,540,1,540
SO69855,9078,102,2013-11-01,2013-11-08,2013-11-13,5,1,5
SO69880,5253,108,2013-11-02,2013-11-09,2013-11-14,35,1,35
SO67458,5786,102,2013-09-30,2013-10-07,2013-10-12,5,1,5
SO67536,14645,102,2013-10-01,2013-10-08,2013-10-13,5,1,5
SO67544,11268,102,2013-10-01,2013-10-08,2013-10-13,5,1,5
SO67599,7475,102,2013-10-02,2013-10-09,2013-10-14,5,1,5
SO67602,15177,102,2013-10-02,2013-10-09,2013-10-14,5,1,5
SO67680,237,108,2013-10-03,2013-10-10,2013-10-15,35,1,35
SO67717,10248,102,2013-10-04,2013-10-11,2013-10-16,5,1,5
SO67720,6407,102,2013-10-04,2013-10-11,2013-10-16,5,1,5
SO73009,14694,102,2013-12-13,2013-12-20,2013-12-25,5,1,5
SO73011,18370,102,2013-12-13,2013-12-20,2013-12-25,5,1,5
SO73024,14579,108,2013-12-13,2013-12-20,2013-12-25,35,1,35
SO73076,2109,102,2013-12-14,2013-12-21,2013-12-26,5,1,5
SO73077,17269,108,2013-12-14,2013-12-21,2013-12-26,35,1,35
SO73161,11201,151,2013-12-15,2013-12-22,2013-12-27,2443,1,2443
SO73189,2512,188,2013-12-16,2013-12-23,2013-12-28,50,1,50
SO73254,2646,102,2013-12-16,2013-12-23,2013-12-28,5,1,5
SO73315,15645,102,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73348,12604,139,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73348,12604,102,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO61456,5987,102,2013-07-03,2013-07-10,2013-07-15,5,1,5
SO61495,507,188,2013-07-04,2013-07-11,2013-07-16,50,1,50
SO61507,12555,102,2013-07-04,2013-07-11,2013-07-16,5,1,5
SO61633,9545,102,2013-07-06,2013-07-13,2013-07-18,5,1,5
SO61686,9478,102,2013-07-07,2013-07-14,2013-07-19,5,1,5
SO61755,4166,108,2013-07-08,2013-07-15,2013-07-20,35,1,35
SO61779,11785,148,2013-07-08,2013-07-15,2013-07-20,540,1,540
SO52919,5233,151,2013-02-17,2013-02-24,2013-03-01,2443,1,2443
SO52940,4398,108,2013-02-18,2013-02-25,2013-03-02,35,1,35
SO52963,7274,151,2013-02-19,2013-02-26,2013-03-03,2443,1,2443
SO52976,18269,108,2013-02-19,2013-02-26,2013-03-03,35,1,35
SO55495,9985,154,2013-04-01,2013-04-08,2013-04-13,540,1,540
SO55520,13738,115,2013-04-02,2013-04-09,2013-04-14,33,1,33
SO55520,13738,112,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55595,8122,101,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55650,3185,112,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55661,1981,141,2013-04-04,2013-04-11,2013-04-16,2295,1,2295
SO55687,6634,112,2013-04-05,2013-04-12,2013-04-17,2,1,2
SO55723,18434,184,2013-04-05,2013-04-12,2013-04-17,24,1,24
SO52870,6995,112,2013-02-16,2013-02-23,2013-02-28,2,1,2
SO52898,11346,101,2013-02-17,2013-02-24,2013-03-01,10,1,10
SO53028,13318,115,2013-02-20,2013-02-27,2013-03-04,33,1,33
SO53028,13318,112,2013-02-20,2013-02-27,2013-03-04,2,1,2
SO53029,10721,101,2013-02-20,2013-02-27,2013-03-04,10,1,10
SO53058,16778,112,2013-02-20,2013-02-27,2013-03-04,2,1,2
SO53088,227,112,2013-02-21,2013-02-28,2013-03-05,2,1,2
SO53112,9942,112,2013-02-21,2013-02-28,2013-03-05,2,1,2
SO53171,16771,161,2013-02-22,2013-03-01,2013-03-06,742,1,742
SO53181,8408,147,2013-02-22,2013-03-01,2013-03-06,1120,1,1120
SO53186,9235,112,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53196,12609,115,2013-02-23,2013-03-02,2013-03-07,33,1,33
SO53254,13970,115,2013-02-24,2013-03-03,2013-03-08,33,1,33
SO53254,13970,112,2013-02-24,2013-03-03,2013-03-08,2,1,2
SO53265,4001,186,2013-02-24,2013-03-03,2013-03-08,24,1,24
SO53280,275,137,2013-02-24,2013-03-03,2013-03-08,2295,1,2295
SO53280,275,101,2013-02-24,2013-03-03,2013-03-08,10,1,10
SO53304,14856,112,2013-02-25,2013-03-04,2013-03-09,2,1,2
SO53339,13527,175,2013-02-25,2013-03-04,2013-03-09,2384,1,2384
SO53339,13527,110,2013-02-25,2013-03-04,2013-03-09,35,1,35
SO53352,7288,112,2013-02-26,2013-03-05,2013-03-10,2,1,2
SO53377,4687,115,2013-02-26,2013-03-05,2013-03-10,33,1,33
SO73152,2731,101,2013-12-15,2013-12-22,2013-12-27,10,1,10
SO73152,2731,184,2013-12-15,2013-12-22,2013-12-27,24,1,24
SO73177,418,110,2013-12-15,2013-12-22,2013-12-27,35,1,35
SO73226,7595,137,2013-12-16,2013-12-23,2013-12-28,2295,1,2295
SO73230,4521,184,2013-12-16,2013-12-23,2013-12-28,24,1,24
SO73233,7377,141,2013-12-16,2013-12-23,2013-12-28,2295,1,2295
SO73246,11037,147,2013-12-16,2013-12-23,2013-12-28,1120,1,1120
SO73273,316,112,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73319,13329,154,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73338,3033,110,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73342,16596,110,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73432,18039,112,2013-12-19,2013-12-26,2013-12-31,2,1,2
SO73076,2109,101,2013-12-14,2013-12-21,2013-12-26,10,1,10
SO73101,2160,112,2013-12-15,2013-12-22,2013-12-27,2,1,2
SO73138,4783,112,2013-12-15,2013-12-22,2013-12-27,2,1,2
SO73151,7877,101,2013-12-15,2013-12-22,2013-12-27,10,1,10
SO73161,11201,110,2013-12-15,2013-12-22,2013-12-27,35,1,35
SO73173,8110,112,2013-12-15,2013-12-22,2013-12-27,2,1,2
SO73183,16484,110,2013-12-15,2013-12-22,2013-12-27,35,1,35
SO73183,16484,184,2013-12-15,2013-12-22,2013-12-27,24,1,24
SO73250,8310,110,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73307,4533,112,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73328,16818,122,2013-12-17,2013-12-24,2013-12-29,21,1,21
SO73328,16818,112,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73348,12604,101,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO61410,3649,141,2013-07-02,2013-07-09,2013-07-14,2295,1,2295
SO61452,2145,112,2013-07-03,2013-07-10,2013-07-15,2,1,2
SO61456,5987,202,2013-07-03,2013-07-10,2013-07-15,64,1,64
SO61457,4517,112,2013-07-03,2013-07-10,2013-07-15,2,1,2
SO61483,8579,112,2013-07-04,2013-07-11,2013-07-16,2,1,2
SO61516,6187,112,2013-07-04,2013-07-11,2013-07-16,2,1,2
SO61574,18440,122,2013-07-05,2013-07-12,2013-07-17,21,1,21
SO61574,18440,112,2013-07-05,2013-07-12,2013-07-17,2,1,2
SO61591,11788,122,2013-07-05,2013-07-12,2013-07-17,21,1,21
SO61600,4234,110,2013-07-06,2013-07-13,2013-07-18,35,1,35
SO61613,186,115,2013-07-06,2013-07-13,2013-07-18,33,1,33
SO61613,186,112,2013-07-06,2013-07-13,2013-07-18,2,1,2
SO61686,9478,101,2013-07-07,2013-07-14,2013-07-19,10,1,10
SO61698,13124,112,2013-07-07,2013-07-14,2013-07-19,2,1,2
SO61706,1058,112,2013-07-07,2013-07-14,2013-07-19,2,1,2
SO61737,186,112,2013-07-08,2013-07-15,2013-07-20,2,1,2
SO61779,11785,184,2013-07-08,2013-07-15,2013-07-20,24,1,24
SO61791,7306,115,2013-07-09,2013-07-16,2013-07-21,33,1,33
SO52919,5233,115,2013-02-17,2013-02-24,2013-03-01,33,1,33
SO52920,9211,110,2013-02-17,2013-02-24,2013-03-01,35,1,35
SO52963,7274,115,2013-02-19,2013-02-26,2013-03-03,33,1,33
SO52996,1794,110,2013-02-19,2013-02-26,2013-03-03,35,1,35
SO53015,8091,112,2013-02-20,2013-02-27,2013-03-04,2,1,2
SO53025,13777,115,2013-02-20,2013-02-27,2013-03-04,33,1,33
SO53054,838,141,2013-02-20,2013-02-27,2013-03-04,2295,1,2295
SO53054,838,101,2013-02-20,2013-02-27,2013-03-04,10,1,10
SO53092,186,110,2013-02-21,2013-02-28,2013-03-05,35,1,35
SO53115,807,112,2013-02-21,2013-02-28,2013-03-05,2,1,2
SO59253,14054,183,2013-06-01,2013-06-08,2013-06-13,9,1,9
SO59315,7629,113,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59315,7629,183,2013-06-02,2013-06-09,2013-06-14,9,1,9
SO72988,4868,113,2013-12-13,2013-12-20,2013-12-25,5,1,5
SO72995,11869,117,2013-12-13,2013-12-20,2013-12-25,5,1,5
SO73009,14694,103,2013-12-13,2013-12-20,2013-12-25,9,1,9
SO73011,18370,103,2013-12-13,2013-12-20,2013-12-25,9,1,9
SO73011,18370,185,2013-12-13,2013-12-20,2013-12-25,24,1,24
SO73061,4651,113,2013-12-14,2013-12-21,2013-12-26,5,1,5
SO73138,4783,113,2013-12-15,2013-12-22,2013-12-27,5,1,5
SO73189,2512,183,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73196,18036,120,2013-12-16,2013-12-23,2013-12-28,4,1,4
SO73254,2646,103,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73307,4533,113,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73315,15645,103,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73320,10933,120,2013-12-17,2013-12-24,2013-12-29,4,1,4
SO61408,15916,120,2013-07-02,2013-07-09,2013-07-14,4,1,4
SO61457,4517,113,2013-07-03,2013-07-10,2013-07-15,5,1,5
SO61483,8579,113,2013-07-04,2013-07-11,2013-07-16,5,1,5
SO61500,12690,113,2013-07-04,2013-07-11,2013-07-16,5,1,5
SO61516,6187,117,2013-07-04,2013-07-11,2013-07-16,5,1,5
SO61563,5050,113,2013-07-05,2013-07-12,2013-07-17,5,1,5
SO61591,11788,120,2013-07-05,2013-07-12,2013-07-17,4,1,4
SO61609,507,113,2013-07-06,2013-07-13,2013-07-18,5,1,5
SO61613,186,120,2013-07-06,2013-07-13,2013-07-18,4,1,4
SO61633,9545,103,2013-07-06,2013-07-13,2013-07-18,9,1,9
SO61661,15146,183,2013-07-07,2013-07-14,2013-07-19,9,1,9
SO61661,15146,196,2013-07-07,2013-07-14,2013-07-19,70,1,70
SO61698,13124,117,2013-07-07,2013-07-14,2013-07-19,5,1,5
SO61703,705,113,2013-07-07,2013-07-14,2013-07-19,5,1,5
SO61711,3614,183,2013-07-07,2013-07-14,2013-07-19,9,1,9
SO61737,186,120,2013-07-08,2013-07-15,2013-07-20,4,1,4
SO61755,4166,113,2013-07-08,2013-07-15,2013-07-20,5,1,5
SO61791,7306,120,2013-07-09,2013-07-16,2013-07-21,4,1,4
SO61820,9799,113,2013-07-09,2013-07-16,2013-07-21,5,1,5
SO52920,9211,149,2013-02-17,2013-02-24,2013-03-01,2443,1,2443
SO52940,4398,113,2013-02-18,2013-02-25,2013-03-02,5,1,5
SO52976,18269,120,2013-02-19,2013-02-26,2013-03-03,4,1,4
SO52986,6706,113,2013-02-19,2013-02-26,2013-03-03,5,1,5
SO52993,15866,120,2013-02-19,2013-02-26,2013-03-03,4,1,4
SO53025,13777,120,2013-02-20,2013-02-27,2013-03-04,4,1,4
SO53039,8178,120,2013-02-20,2013-02-27,2013-03-04,4,1,4
SO53092,186,113,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53092,186,183,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53109,1510,120,2013-02-21,2013-02-28,2013-03-05,4,1,4
SO53109,1510,183,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53115,807,113,2013-02-21,2013-02-28,2013-03-05,5,1,5
SO53185,1025,183,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53229,256,113,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53239,11335,103,2013-02-23,2013-03-02,2013-03-07,9,1,9
SO53283,13341,173,2013-02-24,2013-03-03,2013-03-08,2384,1,2384
SO53283,13341,103,2013-02-24,2013-03-03,2013-03-08,9,1,9
SO53299,88,120,2013-02-25,2013-03-04,2013-03-09,4,1,4
SO53312,6337,113,2013-02-25,2013-03-04,2013-03-09,5,1,5
SO53320,16783,120,2013-02-25,2013-03-04,2013-03-09,4,1,4
SO53320,16783,183,2013-02-25,2013-03-04,2013-03-09,9,1,9
SO53334,17218,103,2013-02-25,2013-03-04,2013-03-09,9,1,9
SO53369,8861,183,2013-02-26,2013-03-05,2013-03-10,9,1,9
SO55552,15211,103,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55565,18252,120,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55565,18252,183,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55611,18404,103,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55611,18404,183,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55612,14761,120,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55632,9130,196,2013-04-04,2013-04-11,2013-04-16,70,1,70
SO55639,8646,113,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55646,6705,113,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55654,6840,117,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55655,14477,117,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55663,1290,103,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55681,1309,103,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55685,1994,113,2013-04-05,2013-04-12,2013-04-17,5,1,5
SO55699,7323,113,2013-04-05,2013-04-12,2013-04-17,5,1,5
SO55713,2695,120,2013-04-05,2013-04-12,2013-04-17,4,1,4
SO55737,13908,183,2013-04-06,2013-04-13,2013-04-18,9,1,9
SO55772,8927,113,2013-04-06,2013-04-13,2013-04-18,5,1,5
SO55793,3081,196,2013-04-06,2013-04-13,2013-04-18,70,1,70
SO55793,3081,183,2013-04-06,2013-04-13,2013-04-18,9,1,9
SO55798,9998,103,2013-04-06,2013-04-13,2013-04-18,9,1,9
SO61416,6185,103,2013-07-02,2013-07-09,2013-07-14,9,1,9
SO61428,9616,120,2013-07-03,2013-07-10,2013-07-15,4,1,4
SO61444,126,113,2013-07-03,2013-07-10,2013-07-15,5,1,5
SO61490,4638,183,2013-07-04,2013-07-11,2013-07-16,9,1,9
SO52712,5911,107,2013-02-13,2013-02-20,2013-02-25,22,1,22
SO52712,5911,187,2013-02-13,2013-02-20,2013-02-25,50,1,50
SO74781,2034,107,2014-01-17,2014-01-24,2014-01-29,22,1,22
SO74829,4075,107,2014-01-19,2014-01-26,2014-01-31,22,1,22
SO75120,7750,107,2014-01-28,2014-02-04,2014-02-09,22,1,22
SO58407,1682,107,2013-05-21,2013-05-28,2013-06-02,22,1,22
SO72662,8303,107,2013-12-09,2013-12-16,2013-12-21,22,1,22
SO69378,4591,107,2013-10-28,2013-11-04,2013-11-09,22,1,22
SO69633,6296,131,2013-10-29,2013-11-05,2013-11-10,769,1,769
SO69637,16542,182,2013-10-29,2013-11-05,2013-11-10,2384,1,2384
SO46483,1884,11,2011-12-13,2011-12-20,2011-12-25,3578,1,3578
SO46492,1199,11,2011-12-15,2011-12-22,2011-12-27,3578,1,3578
SO46595,4692,11,2011-12-27,2012-01-03,2012-01-08,3578,1,3578
SO46792,2084,153,2012-01-11,2012-01-18,2012-01-23,2182,1,2182
SO47338,5278,153,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47932,5562,153,2012-04-26,2012-05-03,2012-05-08,2182,1,2182
SO48199,5596,153,2012-05-18,2012-05-25,2012-05-30,2182,1,2182
SO55218,1952,107,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55228,897,107,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55547,13999,182,2013-04-02,2013-04-09,2013-04-14,2384,1,2384
SO66991,2334,107,2013-09-24,2013-10-01,2013-10-06,22,1,22
SO67069,6614,107,2013-09-25,2013-10-02,2013-10-07,22,1,22
SO67111,2952,107,2013-09-26,2013-10-03,2013-10-08,22,1,22
SO67180,7383,107,2013-09-27,2013-10-04,2013-10-09,22,1,22
SO67180,7383,187,2013-09-27,2013-10-04,2013-10-09,50,1,50
SO72810,8235,187,2013-12-11,2013-12-18,2013-12-23,50,1,50
SO72906,7582,107,2013-12-12,2013-12-19,2013-12-24,22,1,22
SO72966,2768,107,2013-12-13,2013-12-20,2013-12-25,22,1,22
SO72971,10055,107,2013-12-13,2013-12-20,2013-12-25,22,1,22
SO73155,9004,126,2013-12-15,2013-12-22,2013-12-27,565,1,565
SO61402,3255,107,2013-07-02,2013-07-09,2013-07-14,22,1,22
SO61412,1080,107,2013-07-02,2013-07-09,2013-07-14,22,1,22
SO61519,1181,107,2013-07-04,2013-07-11,2013-07-16,22,1,22
SO52746,3506,107,2013-02-14,2013-02-21,2013-02-26,22,1,22
SO52760,666,107,2013-02-14,2013-02-21,2013-02-26,22,1,22
SO52826,648,107,2013-02-15,2013-02-22,2013-02-27,22,1,22
SO52951,2236,107,2013-02-18,2013-02-25,2013-03-02,22,1,22
SO69722,7216,107,2013-10-31,2013-11-07,2013-11-12,22,1,22
SO69896,2870,107,2013-11-02,2013-11-09,2013-11-14,22,1,22
SO69910,2219,107,2013-11-02,2013-11-09,2013-11-14,22,1,22
SO69985,2234,107,2013-11-03,2013-11-10,2013-11-15,22,1,22
SO67703,8068,107,2013-10-04,2013-10-11,2013-10-16,22,1,22
SO67723,2922,107,2013-10-04,2013-10-11,2013-10-16,22,1,22
SO67739,1950,107,2013-10-04,2013-10-11,2013-10-16,22,1,22
SO63581,8002,107,2013-08-04,2013-08-11,2013-08-16,22,1,22
SO63653,2938,107,2013-08-05,2013-08-12,2013-08-17,22,1,22
SO63700,5278,187,2013-08-06,2013-08-13,2013-08-18,50,1,50
SO63704,1266,107,2013-08-06,2013-08-13,2013-08-18,22,1,22
SO63850,3002,107,2013-08-08,2013-08-15,2013-08-20,22,1,22
SO63850,3002,187,2013-08-08,2013-08-15,2013-08-20,50,1,50
SO58741,9355,107,2013-05-27,2013-06-03,2013-06-08,22,1,22
SO58802,3389,107,2013-05-28,2013-06-04,2013-06-09,22,1,22
SO59116,797,107,2013-05-30,2013-06-06,2013-06-11,22,1,22
SO59348,3139,107,2013-06-03,2013-06-10,2013-06-15,22,1,22
SO59454,2437,107,2013-06-04,2013-06-11,2013-06-16,22,1,22
SO53135,414,107,2013-02-22,2013-03-01,2013-03-06,22,1,22
SO53264,11729,107,2013-02-24,2013-03-03,2013-03-08,22,1,22
SO67509,10703,107,2013-10-01,2013-10-08,2013-10-13,22,1,22
SO72764,5498,107,2013-12-10,2013-12-17,2013-12-22,22,1,22
SO72959,11030,107,2013-12-13,2013-12-20,2013-12-25,22,1,22
SO73000,2324,107,2013-12-13,2013-12-20,2013-12-25,22,1,22
SO58775,4928,182,2013-05-27,2013-06-03,2013-06-08,2384,1,2384
SO58863,9126,187,2013-05-29,2013-06-05,2013-06-10,50,1,50
SO69693,10462,107,2013-10-30,2013-11-06,2013-11-11,22,1,22
SO69837,8831,107,2013-11-01,2013-11-08,2013-11-13,22,1,22
SO69837,8831,187,2013-11-01,2013-11-08,2013-11-13,50,1,50
SO61351,202,107,2013-07-01,2013-07-08,2013-07-13,22,1,22
SO61396,14329,187,2013-07-02,2013-07-09,2013-07-14,50,1,50
SO61520,1079,107,2013-07-04,2013-07-11,2013-07-16,22,1,22
SO61670,4355,107,2013-07-07,2013-07-14,2013-07-19,22,1,22
SO61759,8926,187,2013-07-08,2013-07-15,2013-07-20,50,1,50
SO67819,5112,107,2013-10-05,2013-10-12,2013-10-17,22,1,22
SO67881,2208,107,2013-10-06,2013-10-13,2013-10-18,22,1,22
SO55384,1638,107,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55595,8122,107,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55658,1797,107,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55658,1797,187,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55661,1981,107,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55691,177,187,2013-04-05,2013-04-12,2013-04-17,50,1,50
SO55723,18434,187,2013-04-05,2013-04-12,2013-04-17,50,1,50
SO55769,3244,107,2013-04-06,2013-04-13,2013-04-18,22,1,22
SO52878,13522,182,2013-02-16,2013-02-23,2013-02-28,2384,1,2384
SO53073,8633,107,2013-02-21,2013-02-28,2013-03-05,22,1,22
SO53198,322,112,2013-02-23,2013-03-02,2013-03-07,2,1,2
SO53207,10351,101,2013-02-23,2013-03-02,2013-03-07,10,1,10
SO53282,320,141,2013-02-24,2013-03-03,2013-03-08,2295,1,2295
SO53320,16783,110,2013-02-25,2013-03-04,2013-03-09,35,1,35
SO53334,17218,112,2013-02-25,2013-03-04,2013-03-09,2,1,2
SO55543,1040,110,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55543,1040,184,2013-04-02,2013-04-09,2013-04-14,24,1,24
SO55581,2760,101,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55612,14761,122,2013-04-03,2013-04-10,2013-04-15,21,1,21
SO55612,14761,112,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55627,507,122,2013-04-04,2013-04-11,2013-04-16,21,1,21
SO55646,6705,112,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55656,1458,112,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55662,1927,101,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55673,14026,110,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55681,1309,184,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55685,1994,110,2013-04-05,2013-04-12,2013-04-17,35,1,35
SO55699,7323,101,2013-04-05,2013-04-12,2013-04-17,10,1,10
SO55699,7323,184,2013-04-05,2013-04-12,2013-04-17,24,1,24
SO55713,2695,115,2013-04-05,2013-04-12,2013-04-17,33,1,33
SO55798,9998,154,2013-04-06,2013-04-13,2013-04-18,540,1,540
SO55800,8560,110,2013-04-06,2013-04-13,2013-04-18,35,1,35
SO59122,9229,115,2013-05-30,2013-06-06,2013-06-11,33,1,33
SO59186,3380,110,2013-05-31,2013-06-07,2013-06-12,35,1,35
SO59216,6804,101,2013-06-01,2013-06-08,2013-06-13,10,1,10
SO59216,6804,184,2013-06-01,2013-06-08,2013-06-13,24,1,24
SO59219,4083,141,2013-06-01,2013-06-08,2013-06-13,2295,1,2295
SO59219,4083,202,2013-06-01,2013-06-08,2013-06-13,64,1,64
SO59280,4584,110,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59288,5434,115,2013-06-02,2013-06-09,2013-06-14,33,1,33
SO59288,5434,110,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59338,6270,112,2013-06-02,2013-06-09,2013-06-14,2,1,2
SO59358,10918,101,2013-06-03,2013-06-10,2013-06-15,10,1,10
SO59395,14194,175,2013-06-03,2013-06-10,2013-06-15,2384,1,2384
SO74744,6775,112,2014-01-16,2014-01-23,2014-01-28,2,1,2
SO74763,13965,115,2014-01-17,2014-01-24,2014-01-29,33,1,33
SO74867,4337,112,2014-01-20,2014-01-27,2014-02-01,2,1,2
SO74871,14297,122,2014-01-20,2014-01-27,2014-02-01,21,1,21
SO74932,5923,110,2014-01-22,2014-01-29,2014-02-03,35,1,35
SO74945,16435,112,2014-01-23,2014-01-30,2014-02-04,2,1,2
SO75009,13636,115,2014-01-25,2014-02-01,2014-02-06,33,1,33
SO75009,13636,110,2014-01-25,2014-02-01,2014-02-06,35,1,35
SO75065,5641,115,2014-01-27,2014-02-03,2014-02-08,33,1,33
SO75077,5371,101,2014-01-27,2014-02-03,2014-02-08,10,1,10
SO75115,15833,122,2014-01-28,2014-02-04,2014-02-09,21,1,21
SO75118,2672,112,2014-01-28,2014-02-04,2014-02-09,2,1,2
